27-Jul-19,1.3
26-Jul-19,1.38
25-Jul-19,1.38
24-Jul-19,1.36
23-Jul-19,1.35
22-Jul-19,1.4
21-Jul-19,1.42
20-Jul-19,1.45
19-Jul-19,1.41
18-Jul-19,1.38
17-Jul-19,1.35
16-Jul-19,1.3
15-Jul-19,1.46
14-Jul-19,1.35
13-Jul-19,1.54
12-Jul-19,1.59
11-Jul-19,1.51
10-Jul-19,1.62
9-Jul-19,1.63
8-Jul-19,1.66
7-Jul-19,1.57
6-Jul-19,1.56
5-Jul-19,1.49
4-Jul-19,1.45
3-Jul-19,1.56
2-Jul-19,1.58
1-Jul-19,1.62
30-Jun-19,1.6
29-Jun-19,1.7
28-Jun-19,1.55
27-Jun-19,1.45
26-Jun-19,1.71
25-Jun-19,1.7
24-Jun-19,1.69
23-Jun-19,1.73
22-Jun-19,1.87
21-Jun-19,1.87
20-Jun-19,1.75
19-Jun-19,1.73
18-Jun-19,1.59
17-Jun-19,1.62
16-Jun-19,1.67
15-Jun-19,1.66
14-Jun-19,1.5
13-Jun-19,1.32
12-Jun-19,1.27
11-Jun-19,1.12
10-Jun-19,1.1
9-Jun-19,1.08
8-Jun-19,1.15
7-Jun-19,1.19
6-Jun-19,1.1
5-Jun-19,1.14
4-Jun-19,1.1
3-Jun-19,1.14
2-Jun-19,1.17
1-Jun-19,1.12
31-May-19,1.17
30-May-19,1.1
29-May-19,1.14
28-May-19,1.14
27-May-19,1.11
26-May-19,1.1
25-May-19,1.1
24-May-19,1.06
23-May-19,1.04
22-May-19,1.06
21-May-19,1.07
20-May-19,1.04
19-May-19,1.05
18-May-19,1.01
17-May-19,1.01
16-May-19,1.03
15-May-19,1.03
14-May-19,0.925933
13-May-19,0.994574
12-May-19,1.02
11-May-19,1.04
10-May-19,1.04
9-May-19,1.01
8-May-19,1.06
7-May-19,1.09
6-May-19,1.1
5-May-19,1.17
4-May-19,1.17
3-May-19,1.2
2-May-19,1.19
1-May-19,1.18
